,Tournament,Hand,Level,Street_id,Round,Pot,Card1,Card2,Card3,Card4,Card5,Seat_P0,Dealer_P0,Position_P0,Player_P0,PlayerName_P0,Stack_P0,SPR_P0,ActionOrder_P0,Action_P0,Bet_P0,Allin_P0,Showdown_1_P0,Showdown_2_P0,PlayerWins_P0,WinAmount_P0,Seat_P1,Dealer_P1,Position_P1,Player_P1,PlayerName_P1,Stack_P1,SPR_P1,ActionOrder_P1,Action_P1,Bet_P1,Allin_P1,Showdown_1_P1,Showdown_2_P1,PlayerWins_P1,WinAmount_P1,Seat_P2,Dealer_P2,Position_P2,Player_P2,PlayerName_P2,Stack_P2,SPR_P2,ActionOrder_P2,Action_P2,Bet_P2,Allin_P2,Showdown_1_P2,Showdown_2_P2,PlayerWins_P2,WinAmount_P2,Seat_P3,Dealer_P3,Position_P3,Player_P3,PlayerName_P3,Stack_P3,SPR_P3,ActionOrder_P3,Action_P3,Bet_P3,Allin_P3,Showdown_1_P3,Showdown_2_P3,PlayerWins_P3,WinAmount_P3,Seat_P4,Dealer_P4,Position_P4,Player_P4,PlayerName_P4,Stack_P4,SPR_P4,ActionOrder_P4,Action_P4,Bet_P4,Allin_P4,Showdown_1_P4,Showdown_2_P4,PlayerWins_P4,WinAmount_P4,Seat_P5,Dealer_P5,Position_P5,Player_P5,PlayerName_P5,Stack_P5,SPR_P5,ActionOrder_P5,Action_P5,Bet_P5,Allin_P5,Showdown_1_P5,Showdown_2_P5,PlayerWins_P5,WinAmount_P5,Seat_P6,Dealer_P6,Position_P6,Player_P6,PlayerName_P6,Stack_P6,SPR_P6,ActionOrder_P6,Action_P6,Bet_P6,Allin_P6,Showdown_1_P6,Showdown_2_P6,PlayerWins_P6,WinAmount_P6,Seat_P7,Dealer_P7,Position_P7,Player_P7,PlayerName_P7,Stack_P7,SPR_P7,ActionOrder_P7,Action_P7,Bet_P7,Allin_P7,Showdown_1_P7,Showdown_2_P7,PlayerWins_P7,WinAmount_P7
2360,MTT 250,2018528000,20000.0,0,1,45000.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,CO,0.0,gagoosh,912707.06,20.28,3.0,Fold,0.0,0.0,,,,,3.0,1.0,BTN,1.0,naranmed08,869012.0,19.31,4.0,Fold,0.0,0.0,,,,,4.0,0.0,SB,2.0,idned,697616.0,15.5,5.0,Raise,85000.0,0.0,,,,,5.0,0.0,BB,3.0,d_vendetta_b,1092010.0,24.27,6.0,Fold,0.0,0.0,,,,,6.0,0.0,MP2,4.0,qq_nice_bb,1151708.0,25.59,1.0,Call,20000.0,0.0,,,,,7.0,0.0,MP3,5.0,pank77,280700.0,6.24,2.0,Fold,0.0,0.0,,,,,,,,,,,,,,,,,,,
2361,MTT 250,2018528000,20000.0,0,2,150000.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,CO,0.0,gagoosh,912707.06,,0.0,,,,,,,,3.0,1.0,BTN,1.0,naranmed08,869012.0,,0.0,,,,,,,,4.0,0.0,SB,2.0,idned,612616.0,,0.0,,,,,,,,5.0,0.0,BB,3.0,d_vendetta_b,1092010.0,,0.0,,,,,,,,6.0,0.0,MP2,4.0,qq_nice_bb,1131708.0,7.54,1.0,Call,75000.0,0.0,,,,,7.0,0.0,MP3,5.0,pank77,280700.0,,,,,,,,,,,,,,,,,,,,,,,,
2362,MTT 250,2018528000,20000.0,1,3,225000.0,Kh,7h,4c,,,,,,,,,,,,,,,,,,2.0,0.0,CO,0.0,gagoosh,912707.06,,0.0,,,,,,,,3.0,1.0,BTN,1.0,naranmed08,869012.0,,0.0,,,,,,,,4.0,0.0,SB,2.0,idned,612616.0,2.72,1.0,Bet,112500.0,0.0,,,,,5.0,0.0,BB,3.0,d_vendetta_b,1092010.0,,0.0,,,,,,,,6.0,0.0,MP2,4.0,qq_nice_bb,1131708.0,5.03,2.0,Fold,0.0,0.0,,,,,7.0,0.0,MP3,5.0,pank77,280700.0,,,,,,,,,,,,,,,,,,,,,,,,
2363,MTT 250,2018528000,20000.0,2,4,337500.0,Kh,7h,4c,,,,,,,,,,,,,,,,,,2.0,0.0,CO,0.0,gagoosh,912707.06,,0.0,,,,,,,,3.0,1.0,BTN,1.0,naranmed08,869012.0,,0.0,,,,,,,,4.0,0.0,SB,2.0,idned,612616.0,,,Mucks Cards,,,,,1.0,225000.0,5.0,0.0,BB,3.0,d_vendetta_b,1092010.0,,0.0,,,,,,,,6.0,0.0,MP2,4.0,qq_nice_bb,1131708.0,,0.0,,,,,,,,7.0,0.0,MP3,5.0,pank77,280700.0,,,,,,,,,,,,,,,,,,,,,,,,
2364,MTT 250,2018528496,20000.0,0,0,0.0,,,,,,1.0,0.0,CO,0.0,xam01,2380595.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,2.0,1.0,BTN,1.0,evilkrol,510305.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,3.0,0.0,SB,2.0,shyller25,236574.0,0.0,1.0,Post SB,12500.0,0.0,,,,,4.0,0.0,BB,3.0,habay,1236237.0,0.0,1.0,Post BB,22500.0,0.0,,,,,5.0,0.0,EP3,4.0,zubrcook,747963.06,0.0,1.0,Post Ante,2500.0,0.0,,,,,6.0,0.0,MP1,5.0,emil82,316129.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,7.0,0.0,MP2,6.0,tatartatar1,522266.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,8.0,0.0,MP3,7.0,staspro58,607724.0,0.0,1.0,Post Ante,2500.0,0.0,,,,
2365,MTT 250,2018528496,20000.0,0,1,50000.0,,,,,,1.0,0.0,CO,0.0,xam01,2378095.0,47.56,5.0,Raise,80000.0,0.0,,,,,2.0,1.0,BTN,1.0,evilkrol,507805.0,10.16,6.0,Fold,0.0,0.0,,,,,3.0,0.0,SB,2.0,shyller25,224074.0,4.48,7.0,Fold,0.0,0.0,,,,,4.0,0.0,BB,3.0,habay,1213737.0,24.27,8.0,Fold,0.0,0.0,,,,,5.0,0.0,EP3,4.0,zubrcook,745463.06,14.91,1.0,Call,20000.0,0.0,,,,,6.0,0.0,MP1,5.0,emil82,313629.0,6.27,2.0,Fold,0.0,0.0,,,,,7.0,0.0,MP2,6.0,tatartatar1,519766.0,10.4,3.0,Fold,0.0,0.0,,,,,8.0,0.0,MP3,7.0,staspro58,605224.0,12.1,4.0,Call,20000.0,0.0,,,,
2366,MTT 250,2018528496,20000.0,0,2,170000.0,,,,,,1.0,0.0,CO,0.0,xam01,2298095.0,13.52,3.0,Raise,1050448.0,0.0,,,,,2.0,1.0,BTN,1.0,evilkrol,507805.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,shyller25,224074.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,1213737.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,zubrcook,725463.06,4.27,1.0,Call,60000.0,0.0,,,,,6.0,0.0,MP1,5.0,emil82,313629.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,519766.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,585224.0,3.44,2.0,Raise,585224.0,1.0,,,,
2367,MTT 250,2018528496,20000.0,0,3,1865672.0,,,,,,1.0,0.0,CO,0.0,xam01,1247647.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,evilkrol,507805.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,shyller25,224074.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,1213737.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,zubrcook,665463.06,0.36,1.0,Fold,0.0,0.0,,,,,6.0,0.0,MP1,5.0,emil82,313629.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,519766.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,0.0,,0.0,,,,,,,
2368,MTT 250,2018528496,20000.0,1,4,1865672.0,Qd,Ac,5c,,,1.0,0.0,CO,0.0,xam01,1247647.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,evilkrol,507805.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,shyller25,224074.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,1213737.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,zubrcook,665463.06,,0.0,,,,,,,,6.0,0.0,MP1,5.0,emil82,313629.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,519766.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,0.0,,0.0,,,,,,,
2369,MTT 250,2018528496,20000.0,2,5,1865672.0,Qd,Ac,5c,Kh,,1.0,0.0,CO,0.0,xam01,1247647.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,evilkrol,507805.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,shyller25,224074.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,1213737.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,zubrcook,665463.06,,0.0,,,,,,,,6.0,0.0,MP1,5.0,emil82,313629.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,519766.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,0.0,,0.0,,,,,,,
2370,MTT 250,2018528496,20000.0,3,6,1865672.0,Qd,Ac,5c,Kh,9c,1.0,0.0,CO,0.0,xam01,1247647.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,evilkrol,507805.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,shyller25,224074.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,1213737.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,zubrcook,665463.06,,0.0,,,,,,,,6.0,0.0,MP1,5.0,emil82,313629.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,519766.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,0.0,,0.0,,,,,,,
2371,MTT 250,2018528496,20000.0,4,7,1865672.0,Qd,Ac,5c,Kh,9c,1.0,0.0,CO,0.0,xam01,1247647.0,,,Shows Cards,,,Jc,Ad,,,2.0,1.0,BTN,1.0,evilkrol,507805.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,shyller25,224074.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,habay,1213737.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,zubrcook,665463.06,,0.0,,,,,,,,6.0,0.0,MP1,5.0,emil82,313629.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,519766.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,staspro58,0.0,,,Shows Cards,,,Kc,Ks,1.0,1340448.0
2372,MTT 250,2018528788,20000.0,0,0,0.0,,,,,,1.0,0.0,SB,0.0,lowrate__,1329340.0,0.0,1.0,Post SB,12500.0,0.0,,,,,2.0,0.0,BB,1.0,fedmax92,917591.06,0.0,1.0,Post BB,22500.0,0.0,,,,,3.0,0.0,EP3,2.0,bizzruit,154523.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,4.0,0.0,MP1,3.0,pvjach,218800.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,5.0,0.0,MP2,4.0,oleg328,942868.94,0.0,1.0,Post Ante,2500.0,0.0,,,,,6.0,0.0,MP3,5.0,aren77777,560201.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,7.0,0.0,CO,6.0,toxakid,3534873.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,8.0,1.0,BTN,7.0,vedrovodki,2366497.0,0.0,1.0,Post Ante,2500.0,0.0,,,,
2373,MTT 250,2018528788,20000.0,0,1,50000.0,,,,,,1.0,0.0,SB,0.0,lowrate__,1316840.0,26.34,7.0,Raise,110000.0,0.0,,,,,2.0,0.0,BB,1.0,fedmax92,895091.06,17.9,8.0,Call,100000.0,0.0,,,,,3.0,0.0,EP3,2.0,bizzruit,152023.0,3.04,1.0,Fold,0.0,0.0,,,,,4.0,0.0,MP1,3.0,pvjach,216300.0,4.33,2.0,Fold,0.0,0.0,,,,,5.0,0.0,MP2,4.0,oleg328,940368.94,18.81,3.0,Fold,0.0,0.0,,,,,6.0,0.0,MP3,5.0,aren77777,557701.0,11.15,4.0,Fold,0.0,0.0,,,,,7.0,0.0,CO,6.0,toxakid,3532373.0,70.65,5.0,Raise,40000.0,0.0,,,,,8.0,1.0,BTN,7.0,vedrovodki,2363997.0,47.28,6.0,Fold,0.0,0.0,,,,
2374,MTT 250,2018528788,20000.0,0,2,300000.0,,,,,,1.0,0.0,SB,0.0,lowrate__,1206840.0,,0.0,,,,,,,,2.0,0.0,BB,1.0,fedmax92,795091.06,,0.0,,,,,,,,3.0,0.0,EP3,2.0,bizzruit,152023.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,pvjach,216300.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,oleg328,940368.94,,0.0,,,,,,,,6.0,0.0,MP3,5.0,aren77777,557701.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,toxakid,3492373.0,11.64,1.0,Fold,0.0,0.0,,,,,8.0,1.0,BTN,7.0,vedrovodki,2363997.0,,0.0,,,,,,,
2375,MTT 250,2018528788,20000.0,1,3,300000.0,3d,4h,5c,,,1.0,0.0,SB,0.0,lowrate__,1206840.0,4.02,1.0,Bet,100000.0,0.0,,,,,2.0,0.0,BB,1.0,fedmax92,795091.06,2.65,2.0,Call,100000.0,0.0,,,,,3.0,0.0,EP3,2.0,bizzruit,152023.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,pvjach,216300.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,oleg328,940368.94,,0.0,,,,,,,,6.0,0.0,MP3,5.0,aren77777,557701.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,toxakid,3492373.0,,0.0,,,,,,,,8.0,1.0,BTN,7.0,vedrovodki,2363997.0,,0.0,,,,,,,
2376,MTT 250,2018528788,20000.0,2,4,500000.0,3d,4h,5c,5s,,1.0,0.0,SB,0.0,lowrate__,1106840.0,2.21,1.0,Check,0.0,0.0,,,,,2.0,0.0,BB,1.0,fedmax92,695091.06,1.39,2.0,Bet,250000.0,0.0,,,,,3.0,0.0,EP3,2.0,bizzruit,152023.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,pvjach,216300.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,oleg328,940368.94,,0.0,,,,,,,,6.0,0.0,MP3,5.0,aren77777,557701.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,toxakid,3492373.0,,0.0,,,,,,,,8.0,1.0,BTN,7.0,vedrovodki,2363997.0,,0.0,,,,,,,
2377,MTT 250,2018528788,20000.0,2,5,750000.0,3d,4h,5c,5s,,1.0,0.0,SB,0.0,lowrate__,1106840.0,1.48,1.0,Call,250000.0,0.0,,,,,2.0,0.0,BB,1.0,fedmax92,445091.06000000006,,0.0,,,,,,,,3.0,0.0,EP3,2.0,bizzruit,152023.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,pvjach,216300.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,oleg328,940368.94,,0.0,,,,,,,,6.0,0.0,MP3,5.0,aren77777,557701.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,toxakid,3492373.0,,0.0,,,,,,,,8.0,1.0,BTN,7.0,vedrovodki,2363997.0,,0.0,,,,,,,
2378,MTT 250,2018528788,20000.0,3,6,1000000.0,3d,4h,5c,5s,Jc,1.0,0.0,SB,0.0,lowrate__,856840.0,0.86,1.0,Check,0.0,0.0,,,,,2.0,0.0,BB,1.0,fedmax92,445091.06000000006,0.45,2.0,Check,0.0,0.0,,,,,3.0,0.0,EP3,2.0,bizzruit,152023.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,pvjach,216300.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,oleg328,940368.94,,0.0,,,,,,,,6.0,0.0,MP3,5.0,aren77777,557701.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,toxakid,3492373.0,,0.0,,,,,,,,8.0,1.0,BTN,7.0,vedrovodki,2363997.0,,0.0,,,,,,,
2379,MTT 250,2018528788,20000.0,4,7,1000000.0,3d,4h,5c,5s,Jc,1.0,0.0,SB,0.0,lowrate__,856840.0,,,Shows Cards,,,6h,6d,1.0,1000000.0,2.0,0.0,BB,1.0,fedmax92,445091.06000000006,,,Shows Cards,,,Ad,Kc,,,3.0,0.0,EP3,2.0,bizzruit,152023.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,pvjach,216300.0,,0.0,,,,,,,,5.0,0.0,MP2,4.0,oleg328,940368.94,,0.0,,,,,,,,6.0,0.0,MP3,5.0,aren77777,557701.0,,0.0,,,,,,,,7.0,0.0,CO,6.0,toxakid,3492373.0,,0.0,,,,,,,,8.0,1.0,BTN,7.0,vedrovodki,2363997.0,,0.0,,,,,,,
2380,MTT 250,2018529628,20000.0,0,0,0.0,,,,,,1.0,1.0,BTN,0.0,lowrate__,1856840.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,2.0,0.0,SB,1.0,fedmax92,445091.0,0.0,1.0,Post SB,12500.0,0.0,,,,,3.0,0.0,BB,2.0,bizzruit,152023.0,0.0,1.0,Post BB,22500.0,0.0,,,,,4.0,0.0,EP3,3.0,pvjach,216300.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,5.0,0.0,MP1,4.0,oleg328,940368.94,0.0,1.0,Post Ante,2500.0,0.0,,,,,6.0,0.0,MP2,5.0,aren77777,557701.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,7.0,0.0,MP3,6.0,toxakid,3492373.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,8.0,0.0,CO,7.0,vedrovodki,2363997.0,0.0,1.0,Post Ante,2500.0,0.0,,,,
2381,MTT 250,2018529628,20000.0,0,1,50000.0,,,,,,1.0,1.0,BTN,0.0,lowrate__,1854340.0,37.09,6.0,Fold,0.0,0.0,,,,,2.0,0.0,SB,1.0,fedmax92,432591.0,8.65,7.0,Fold,0.0,0.0,,,,,3.0,0.0,BB,2.0,bizzruit,129523.0,2.59,8.0,Call,30000.0,0.0,,,,,4.0,0.0,EP3,3.0,pvjach,213800.0,4.28,1.0,Fold,0.0,0.0,,,,,5.0,0.0,MP1,4.0,oleg328,937868.94,18.76,2.0,Raise,50000.0,0.0,,,,,6.0,0.0,MP2,5.0,aren77777,555201.0,11.1,3.0,Fold,0.0,0.0,,,,,7.0,0.0,MP3,6.0,toxakid,3489873.0,69.8,4.0,Fold,0.0,0.0,,,,,8.0,0.0,CO,7.0,vedrovodki,2361497.0,47.23,5.0,Fold,0.0,0.0,,,,
2382,MTT 250,2018529628,20000.0,1,2,130000.0,7d,2s,7h,,,1.0,1.0,BTN,0.0,lowrate__,1854340.0,,0.0,,,,,,,,2.0,0.0,SB,1.0,fedmax92,432591.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,bizzruit,99523.0,0.77,1.0,Check,0.0,0.0,,,,,4.0,0.0,EP3,3.0,pvjach,213800.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,oleg328,887868.94,6.83,2.0,Bet,100000.0,0.0,,,,,6.0,0.0,MP2,5.0,aren77777,555201.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,toxakid,3489873.0,,0.0,,,,,,,,8.0,0.0,CO,7.0,vedrovodki,2361497.0,,0.0,,,,,,,
2383,MTT 250,2018529628,20000.0,1,3,230000.0,7d,2s,7h,,,1.0,1.0,BTN,0.0,lowrate__,1854340.0,,0.0,,,,,,,,2.0,0.0,SB,1.0,fedmax92,432591.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,bizzruit,99523.0,0.43,1.0,Fold,0.0,0.0,,,,,4.0,0.0,EP3,3.0,pvjach,213800.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,oleg328,787868.94,,0.0,,,,,,,,6.0,0.0,MP2,5.0,aren77777,555201.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,toxakid,3489873.0,,0.0,,,,,,,,8.0,0.0,CO,7.0,vedrovodki,2361497.0,,0.0,,,,,,,
2384,MTT 250,2018529628,20000.0,2,4,230000.0,7d,2s,7h,,,1.0,1.0,BTN,0.0,lowrate__,1854340.0,,0.0,,,,,,,,2.0,0.0,SB,1.0,fedmax92,432591.0,,0.0,,,,,,,,3.0,0.0,BB,2.0,bizzruit,99523.0,,0.0,,,,,,,,4.0,0.0,EP3,3.0,pvjach,213800.0,,0.0,,,,,,,,5.0,0.0,MP1,4.0,oleg328,787868.94,,,Mucks Cards,,,,,1.0,130000.0,6.0,0.0,MP2,5.0,aren77777,555201.0,,0.0,,,,,,,,7.0,0.0,MP3,6.0,toxakid,3489873.0,,0.0,,,,,,,,8.0,0.0,CO,7.0,vedrovodki,2361497.0,,0.0,,,,,,,
2385,MTT 250,2018528959,20000.0,0,0,0.0,,,,,,1.0,0.0,MP2,0.0,radikgaripov,873247.06,0.0,1.0,Post Ante,2500.0,0.0,,,,,2.0,0.0,MP3,1.0,gagoosh,912707.06,0.0,1.0,Post Ante,2500.0,0.0,,,,,3.0,0.0,CO,2.0,naranmed08,869012.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,4.0,1.0,BTN,3.0,idned,837616.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,5.0,0.0,SB,4.0,d_vendetta_b,1092010.0,0.0,1.0,Post SB,12500.0,0.0,,,,,6.0,0.0,BB,5.0,qq_nice_bb,1056708.0,0.0,1.0,Post BB,22500.0,0.0,,,,,7.0,0.0,MP1,6.0,pank77,278200.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,,,,,,,,,,,,,,,
2386,MTT 250,2018528959,20000.0,0,1,47500.0,,,,,,1.0,0.0,MP2,0.0,radikgaripov,870747.06,18.33,2.0,Fold,0.0,0.0,,,,,2.0,0.0,MP3,1.0,gagoosh,910207.06,19.16,3.0,Fold,0.0,0.0,,,,,3.0,0.0,CO,2.0,naranmed08,866512.0,18.24,4.0,Raise,40000.0,0.0,,,,,4.0,1.0,BTN,3.0,idned,835116.0,17.58,5.0,Call,40000.0,0.0,,,,,5.0,0.0,SB,4.0,d_vendetta_b,1079510.0,22.73,6.0,Fold,0.0,0.0,,,,,6.0,0.0,BB,5.0,qq_nice_bb,1034208.0,21.77,7.0,Call,20000.0,0.0,,,,,7.0,0.0,MP1,6.0,pank77,275700.0,5.8,1.0,Fold,0.0,0.0,,,,,,,,,,,,,,,,,,,
2387,MTT 250,2018528959,20000.0,1,2,147500.0,5c,8c,7d,,,1.0,0.0,MP2,0.0,radikgaripov,870747.06,,0.0,,,,,,,,2.0,0.0,MP3,1.0,gagoosh,910207.06,,0.0,,,,,,,,3.0,0.0,CO,2.0,naranmed08,826512.0,5.6,2.0,Check,0.0,0.0,,,,,4.0,1.0,BTN,3.0,idned,795116.0,5.39,3.0,Check,0.0,0.0,,,,,5.0,0.0,SB,4.0,d_vendetta_b,1079510.0,,0.0,,,,,,,,6.0,0.0,BB,5.0,qq_nice_bb,1014208.0,6.88,1.0,Check,0.0,0.0,,,,,7.0,0.0,MP1,6.0,pank77,275700.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2388,MTT 250,2018528959,20000.0,2,3,147500.0,5c,8c,7d,Kh,,1.0,0.0,MP2,0.0,radikgaripov,870747.06,,0.0,,,,,,,,2.0,0.0,MP3,1.0,gagoosh,910207.06,,0.0,,,,,,,,3.0,0.0,CO,2.0,naranmed08,826512.0,5.6,2.0,Fold,0.0,0.0,,,,,4.0,1.0,BTN,3.0,idned,795116.0,5.39,3.0,Call,110625.0,0.0,,,,,5.0,0.0,SB,4.0,d_vendetta_b,1079510.0,,0.0,,,,,,,,6.0,0.0,BB,5.0,qq_nice_bb,1014208.0,6.88,1.0,Bet,110625.0,0.0,,,,,7.0,0.0,MP1,6.0,pank77,275700.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2389,MTT 250,2018528959,20000.0,3,4,368750.0,5c,8c,7d,Kh,9c,1.0,0.0,MP2,0.0,radikgaripov,870747.06,,0.0,,,,,,,,2.0,0.0,MP3,1.0,gagoosh,910207.06,,0.0,,,,,,,,3.0,0.0,CO,2.0,naranmed08,826512.0,,0.0,,,,,,,,4.0,1.0,BTN,3.0,idned,684491.0,1.86,2.0,Check,0.0,0.0,,,,,5.0,0.0,SB,4.0,d_vendetta_b,1079510.0,,0.0,,,,,,,,6.0,0.0,BB,5.0,qq_nice_bb,903583.0,2.45,1.0,Check,0.0,0.0,,,,,7.0,0.0,MP1,6.0,pank77,275700.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2390,MTT 250,2018528959,20000.0,4,5,368750.0,5c,8c,7d,Kh,9c,1.0,0.0,MP2,0.0,radikgaripov,870747.06,,0.0,,,,,,,,2.0,0.0,MP3,1.0,gagoosh,910207.06,,0.0,,,,,,,,3.0,0.0,CO,2.0,naranmed08,826512.0,,0.0,,,,,,,,4.0,1.0,BTN,3.0,idned,684491.0,,,Mucks Cards,,,,,0.0,,5.0,0.0,SB,4.0,d_vendetta_b,1079510.0,,0.0,,,,,,,,6.0,0.0,BB,5.0,qq_nice_bb,903583.0,,,Shows Cards,,,9d,6c,1.0,368750.0,7.0,0.0,MP1,6.0,pank77,275700.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
2391,MTT 250,2018530385,20000.0,0,0,0.0,,,,,,1.0,0.0,MP1,0.0,radikgaripov,870747.06,0.0,1.0,Post Ante,2500.0,0.0,,,,,2.0,0.0,MP2,1.0,gagoosh,910207.06,0.0,1.0,Post Ante,2500.0,0.0,,,,,3.0,0.0,MP3,2.0,naranmed08,826512.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,4.0,0.0,CO,3.0,idned,684491.06,0.0,1.0,Post Ante,2500.0,0.0,,,,,5.0,1.0,BTN,4.0,d_vendetta_b,1079510.0,0.0,1.0,Post Ante,2500.0,0.0,,,,,6.0,0.0,SB,5.0,qq_nice_bb,1272333.0,0.0,1.0,Post SB,12500.0,0.0,,,,,7.0,0.0,BB,6.0,pank77,275700.0,0.0,1.0,Post BB,22500.0,0.0,,,,,8.0,0.0,EP3,7.0,dim2501,357564.0,0.0,1.0,Post Ante,2500.0,0.0,,,,
2392,MTT 250,2018530385,20000.0,0,1,50000.0,,,,,,1.0,0.0,MP1,0.0,radikgaripov,868247.06,17.36,2.0,Fold,0.0,0.0,,,,,2.0,0.0,MP2,1.0,gagoosh,907707.06,18.15,3.0,Fold,0.0,0.0,,,,,3.0,0.0,MP3,2.0,naranmed08,824012.0,16.48,4.0,Fold,0.0,0.0,,,,,4.0,0.0,CO,3.0,idned,681991.06,13.64,5.0,Fold,0.0,0.0,,,,,5.0,1.0,BTN,4.0,d_vendetta_b,1077010.0,21.54,6.0,Fold,0.0,0.0,,,,,6.0,0.0,SB,5.0,qq_nice_bb,1259833.0,25.2,7.0,Raise,1259833.0,1.0,,,,,7.0,0.0,BB,6.0,pank77,253200.0,5.06,8.0,Fold,0.0,0.0,,,,,8.0,0.0,EP3,7.0,dim2501,355064.0,7.1,1.0,Raise,50000.0,0.0,,,,
2393,MTT 250,2018530385,20000.0,0,2,1359833.0,,,,,,1.0,0.0,MP1,0.0,radikgaripov,868247.06,,0.0,,,,,,,,2.0,0.0,MP2,1.0,gagoosh,907707.06,,0.0,,,,,,,,3.0,0.0,MP3,2.0,naranmed08,824012.0,,0.0,,,,,,,,4.0,0.0,CO,3.0,idned,681991.06,,0.0,,,,,,,,5.0,1.0,BTN,4.0,d_vendetta_b,1077010.0,,0.0,,,,,,,,6.0,0.0,SB,5.0,qq_nice_bb,0.0,,0.0,,,,,,,,7.0,0.0,BB,6.0,pank77,253200.0,,0.0,,,,,,,,8.0,0.0,EP3,7.0,dim2501,305064.0,0.22,1.0,Call,305064.0,1.0,,,,
